Longitude,Latitude,FireCause,County,FireDiscoveryDate,FireDiscoveryTime,FireOutDate,FireOutTime,State
-94.162229053,32.5341724670001,Undetermined,Harrison,2022/03/20,23:45:59+00,2022/03/21,21:52:45+00,TX
-95.6696405009999,31.6164722290001,Undetermined,Anderson,2022/03/20,22:20:00+00,2022/03/23,13:31:44+00,TX
-94.360562391,31.653894506,Undetermined,Shelby,2022/03/20,23:19:59+00,2022/03/21,21:50:15+00,TX
-94.509456964,33.246339258,Undetermined,Cass,2022/03/21,02:56:00+00,2022/03/21,21:51:59+00,TX
-93.9235303409999,31.341852384,Undetermined,Sabine,2022/03/21,02:24:00+00,2022/03/21,21:58:22+00,TX
-94.626476996,33.268585924,Undetermined,Bowie,2022/03/21,09:04:00+00,2022/03/22,20:43:47+00,TX
-94.8240469689999,31.916585651,Undetermined,Rusk,2022/03/21,14:16:00+00,2022/03/21,21:59:51+00,TX
-98.177785429,27.776671403,Human,Jim Wells,2022/03/21,18:54:29+00,2022/03/26,23:34:47+00,TX
-97.649717029,27.814442296,Undetermined,Nueces,2022/03/21,20:09:33+00,2022/03/23,17:46:26+00,TX
-100.598981013,31.2405298410001,Undetermined,Tom Green,2022/03/21,22:55:15+00,2022/03/25,21:24:34+00,TX
-98.1209915649999,26.2693603930001,Human,Hidalgo,2022/03/22,16:07:09+00,2022/03/25,00:11:17+00,TX
-100.261674963,31.2605053090001,Undetermined,Tom Green,2022/03/22,20:37:15+00,2022/03/25,21:23:54+00,TX
-98.973207851,28.491171493,Human,La Salle,2022/03/22,20:37:42+00,2022/03/23,22:31:03+00,TX
-99.251396813,28.609171508,Undetermined,La Salle,2022/03/23,19:02:15+00,2022/03/25,23:08:04+00,TX
-98.360563194,26.6200044600001,Human,Hidalgo,2022/03/23,19:39:55+00,2022/03/25,21:19:54+00,TX
-94.883326013,32.418925748,Human,Gregg,2022/03/23,23:42:00+00,2022/03/24,20:19:03+00,TX
-98.6497245319999,30.5104218990001,Human,Llano,2022/03/24,14:34:35+00,2022/03/27,22:35:02+00,TX
-97.750545521,27.7256827050001,Undetermined,Nueces,2022/03/24,17:05:49+00,2022/03/29,20:11:45+00,TX
-94.702736876,30.7156354150001,Undetermined,Polk,2022/03/20,22:30:00+00,2022/04/06,23:00:00+00,TX
-93.765512659,31.2576885600001,Undetermined,Sabine,2022/03/24,17:26:00+00,2022/03/25,22:40:46+00,TX
-93.899882664,30.6482814300001,Human,Jasper,2022/03/24,18:49:00+00,2022/03/25,22:42:00+00,TX
-98.309627882,32.4174056040001,Human,Erath,2022/03/24,19:00:42+00,2022/03/27,00:32:41+00,TX
-93.763476661,31.314165572,Undetermined,Sabine,2022/03/24,19:14:00+00,2022/04/07,20:21:00+00,TX
-94.505284707,32.646672478,Undetermined,Harrison,2022/03/24,20:09:36+00,2022/03/26,16:39:22+00,TX
-97.980179422,31.00367284,Human,Burnet,2022/03/24,19:29:50+00,2022/03/27,22:35:56+00,TX
-97.874840906,28.3715048330001,Undetermined,Bee,2022/03/24,22:27:52+00,2022/03/28,22:58:08+00,TX
-94.685266871,30.712985415,Undetermined,Polk,2022/03/24,23:00:00+00,2022/04/07,23:00:00+00,TX
-94.296423561,32.958989208,Undetermined,Cass,2022/03/24,23:50:11+00,2022/03/26,16:36:05+00,TX
-94.889661043,32.905064843,Natural,Camp,2022/03/24,23:13:00+00,2022/03/26,16:27:11+00,TX
-98.583063301,26.980560129,Undetermined,Jim Hogg,2022/03/24,23:19:38+00,2022/03/29,20:11:23+00,TX
-98.659174406,27.4822268500001,Human,Duval,2022/03/24,23:37:36+00,2022/03/27,22:32:31+00,TX
-94.535303684,32.9686529700001,Human,Cass,2022/03/25,18:38:07+00,2022/03/28,00:11:10+00,TX
-97.500804831,29.7301450580001,Undetermined,Caldwell,2022/03/25,18:27:08+00,2022/03/30,23:26:37+00,TX
-94.8337403479999,32.736155812,Undetermined,Upshur,2022/03/25,18:55:50+00,2022/03/26,16:38:29+00,TX
-98.013728354,27.6524004730001,Undetermined,Jim Wells,2022/03/25,18:46:05+00,2022/03/27,22:33:26+00,TX
-94.3723569209999,33.124005907,Human,Cass,2022/03/25,20:05:00+00,2022/03/26,16:37:51+00,TX
-98.049296252,30.8668985910001,Human,Burnet,2022/03/25,20:10:11+00,2022/03/27,22:36:46+00,TX
-96.977558492,28.8616291610001,Human,Victoria,2022/03/25,20:46:41+00,2022/03/27,00:43:14+00,TX
-95.125173725,32.066338999,Undetermined,Cherokee,2022/03/25,19:12:59+00,2022/03/29,21:05:29+00,TX
-94.620351832,30.2395419910001,Undetermined,Hardin,2022/03/25,20:10:00+00,2022/03/26,16:36:42+00,TX
-93.6550066039999,30.738172128,Undetermined,Newton,2022/03/25,21:30:00+00,2022/03/27,21:40:35+00,TX
-94.165623539,33.154139252,Undetermined,Cass,2022/03/25,21:58:00+00,2022/03/26,00:33:24+00,TX
-97.7117077629999,32.919005724,Human,Parker,2022/03/25,21:56:16+00,2022/03/30,23:17:26+00,TX
-93.847273332,30.895288813,Undetermined,Newton,2022/03/25,21:54:00+00,2022/03/27,22:27:49+00,TX
-99.282477931,28.6020248350001,Undetermined,La Salle,2022/03/25,18:14:59+00,2022/03/30,23:44:12+00,TX
-97.9289376519999,29.8346551240001,Undetermined,Hays,2022/03/25,21:37:14+00,2022/03/27,00:45:43+00,TX
-98.938341185,29.492782822,Undetermined,Medina,2022/03/25,22:35:33+00,2022/04/04,22:18:27+00,TX
-95.4729087439999,30.706430385,Human,Walker,2022/03/26,00:00:20+00,2022/03/26,02:47:41+00,TX
-94.507631813,31.4630262330001,Undetermined,Nacogdoches,2022/03/26,03:02:08+00,2022/03/26,16:37:19+00,TX
-94.576136987,33.33804594,Undetermined,Bowie,2022/03/26,15:49:59+00,2022/03/28,00:11:36+00,TX
-95.3141337709999,32.003738979,Human,Cherokee,2022/03/26,17:45:26+00,2022/03/29,21:13:29+00,TX
-96.5688962739999,31.3091721340001,Undetermined,Limestone,2022/03/26,17:20:07+00,2022/03/28,22:20:08+00,TX
-98.9566029109999,29.963221113,Undetermined,Kerr,2022/03/26,18:56:23+00,2022/04/03,00:36:24+00,TX
-94.051590155,32.9246725520001,Undetermined,Cass,2022/03/26,18:43:00+00,2022/03/28,22:21:14+00,TX
-93.728006622,30.7063387790001,Undetermined,Newton,2022/03/26,18:16:00+00,2022/04/04,20:14:23+00,TX
-94.332062777,30.6589624170001,Undetermined,Tyler,2022/03/26,19:44:59+00,2022/03/27,21:41:39+00,TX
-95.707107176,31.538305542,Undetermined,Anderson,2022/03/26,19:18:59+00,2022/03/26,23:15:33+00,TX
-94.3736734559999,30.6191720780001,Undetermined,Tyler,2022/03/26,19:53:00+00,2022/03/28,14:55:00+00,TX
-97.380976585,31.239113418,Undetermined,Bell,2022/03/26,22:24:30+00,2022/03/28,22:00:26+00,TX
-100.488708354,31.37308532,Undetermined,Tom Green,2022/03/26,21:02:39+00,2022/03/27,22:31:45+00,TX
-94.587673609,32.473172441,Human,Harrison,2022/03/26,20:21:00+00,2022/03/28,22:18:06+00,TX
-101.433341961,32.2669498820001,Undetermined,Howard,2022/03/26,22:30:54+00,2022/03/31,23:18:53+00,TX
-94.603506984,33.174505907,Undetermined,Cass,2022/03/26,21:48:00+00,2022/03/28,22:21:40+00,TX
-94.9144514129999,32.2811168200001,Undetermined,Rusk,2022/03/26,20:38:26+00,2022/03/28,22:16:17+00,TX
-97.468707608,31.2592054190001,Undetermined,Bell,2022/03/26,19:49:04+00,2022/04/04,00:23:46+00,TX
-94.421260606,33.162364052,Human,Cass,2022/03/26,21:38:00+00,2022/03/28,00:13:33+00,TX
-94.399806923,33.0465608910001,Undetermined,Cass,2022/03/26,20:57:00+00,2022/03/28,00:14:45+00,TX
-98.046707597,27.7869047090001,Undetermined,Jim Wells,2022/03/27,00:53:47+00,2022/03/31,23:22:23+00,TX
-98.901277915,30.323085184,Undetermined,Gillespie,2022/03/26,22:12:13+00,2022/03/30,23:42:41+00,TX
-98.725091148,29.1678049650001,Human,Atascosa,2022/03/26,23:26:16+00,2022/03/30,23:43:29+00,TX
-94.9624336799999,32.009673994,Undetermined,Rusk,2022/03/27,02:45:51+00,2022/03/28,22:17:43+00,TX
-95.118507038,31.770005611,Undetermined,Cherokee,2022/03/27,02:56:00+00,2022/03/29,21:23:00+00,TX
-97.472590935,31.191288736,Undetermined,Bell,2022/03/27,17:28:14+00,2022/04/04,00:22:54+00,TX
-93.868406658,30.7014054430001,Undetermined,Newton,2022/03/27,18:33:00+00,2022/03/28,21:50:10+00,TX
-95.191167575,31.3588984960001,Undetermined,Houston,2022/03/27,18:08:00+00,2022/03/27,21:39:02+00,TX
-97.621396546,31.2641721140001,Undetermined,Coryell,2022/03/27,19:22:04+00,2022/04/07,19:13:50+00,TX
-95.212917039,31.339955522,Undetermined,Houston,2022/03/27,21:17:00+00,2022/04/18,20:00:00+00,TX
-97.626396547,31.2666721140001,Undetermined,Coryell,2022/03/27,21:33:56+00,2022/04/07,19:14:17+00,TX
-94.732784816,33.4758392890001,Undetermined,Bowie,2022/03/27,20:18:00+00,2022/03/29,21:20:51+00,TX
-97.8183410359999,32.0019499470001,Human,Bosque,2022/03/27,21:38:25+00,2022/03/31,23:15:08+00,TX
-101.46853574,32.26818382,Human,Howard,2022/03/27,18:38:33+00,2022/03/31,23:19:43+00,TX
-99.321119121,30.197505145,Human,Kerr,2022/03/27,21:03:41+00,2022/04/01,21:00:14+00,TX
-94.4094234619999,30.548138722,Undetermined,Tyler,2022/03/27,21:14:59+00,2022/03/28,00:14:21+00,TX
-94.779753797,32.0767113050001,Human,Rusk,2022/03/27,21:02:45+00,2022/03/29,21:20:18+00,TX
-94.385006839,31.611005608,Human,Nacogdoches,2022/03/27,21:42:00+00,2022/03/28,21:50:42+00,TX
-100.231952599,29.5111160810001,Undetermined,Kinney,2022/03/27,21:10:23+00,2022/04/05,21:18:48+00,TX
-98.6735878709999,30.563935239,Human,Llano,2022/03/27,20:55:04+00,2022/04/01,20:59:18+00,TX
-97.625932257,31.261396803,Undetermined,Coryell,2022/03/27,21:04:32+00,2022/04/07,19:12:56+00,TX
-97.6268136479999,31.270384645,Undetermined,Coryell,2022/03/27,21:05:11+00,2022/04/07,19:13:20+00,TX
-94.992790449,33.7079559920001,Undetermined,Red River,2022/03/27,21:48:00+00,2022/03/30,20:26:14+00,TX
-94.827657014,32.692272474,Undetermined,Upshur,2022/03/27,23:11:00+00,2022/03/29,21:16:56+00,TX
-94.0154566749999,30.2268720100001,Undetermined,Orange,2022/03/27,22:50:59+00,2022/03/28,13:49:39+00,TX
-98.113007845,32.613505649,Undetermined,Palo Pinto,2022/03/27,21:59:59+00,2022/03/29,22:13:45+00,TX
-98.111787845,32.613215649,Human,Palo Pinto,2022/03/27,21:59:59+00,2022/03/30,23:18:41+00,TX
-97.963223928,32.947672488,Undetermined,Parker,2022/03/28,18:55:09+00,2022/03/30,23:19:22+00,TX
-95.013819038,32.274843714,Undetermined,Smith,2022/03/28,19:43:00+00,2022/03/29,21:16:23+00,TX
-94.3460235909999,33.2359059300001,Human,Cass,2022/03/28,17:10:00+00,2022/03/29,21:21:29+00,TX
-104.245842506,30.941116191,Human,Jeff Davis,2022/03/28,19:56:45+00,2022/04/04,00:08:14+00,TX
-93.779746672,31.4362855960001,Undetermined,Sabine,2022/03/28,21:30:00+00,2022/04/30,23:00:00+00,TX
-97.774072084,28.452571403,Human,Bee,2022/03/28,21:05:08+00,2022/03/31,23:22:50+00,TX
-95.085297075,32.5980657750001,Undetermined,Upshur,2022/03/28,20:50:00+00,2022/04/01,21:58:35+00,TX
-99.469174902,32.982783457,Undetermined,Throckmorton,2022/03/28,20:15:36+00,2022/04/02,00:25:50+00,TX
-95.115821078,32.5032457550001,Human,Smith,2022/03/28,21:27:00+00,2022/03/29,21:14:21+00,TX
-94.520926988,33.592825991,Undetermined,Bowie,2022/03/28,20:54:00+00,2022/03/28,22:47:27+00,TX
-94.822007032,33.0260058690001,Undetermined,Titus,2022/03/28,22:10:00+00,2022/03/29,21:13:06+00,TX
-95.643338821,31.369720511,Undetermined,Houston,2022/03/28,23:00:00+00,2022/03/29,21:06:58+00,TX
-95.517273749,33.7690482,Human,Lamar,2022/03/28,22:39:00+00,2022/03/30,20:26:37+00,TX
-93.681988613,30.777055465,Human,Newton,2022/03/28,22:47:00+00,2022/03/29,21:03:31+00,TX
-97.599156744,29.2623545710001,Human,Gonzales,2022/03/28,23:45:15+00,2022/03/31,12:57:00+00,TX
-94.9674087289999,32.845927498,Undetermined,Upshur,2022/03/29,11:38:00+00,2022/03/31,21:42:51+00,TX
-101.537008875,35.3960059730001,Human,Carson,2022/03/29,15:23:11+00,2022/04/01,23:21:47+00,TX
-101.539453315,35.881672752,Human,Hutchinson,2022/03/29,17:54:00+00,2022/04/01,23:22:54+00,TX
-94.346557667,32.6635318680001,Undetermined,Harrison,2022/03/29,17:43:45+00,2022/03/30,21:20:03+00,TX
-100.543008663,35.7450060840001,Undetermined,Roberts,2022/03/29,19:58:11+00,2022/04/06,23:38:43+00,TX
-102.726675714,33.488616694,Undetermined,Cochran,2022/03/29,20:13:35+00,2022/03/31,23:13:56+00,TX
-95.452845407,30.8672470880001,Human,Walker,2022/03/29,22:09:14+00,2022/03/30,18:13:44+00,TX
-94.024896746,31.630915626,Undetermined,Shelby,2022/03/29,21:59:00+00,2022/04/11,00:59:59+00,TX
-94.1042228169999,32.552013806,Undetermined,Harrison,2022/03/29,22:15:00+00,2022/03/30,21:20:54+00,TX
-97.9558408349999,26.6213933710001,Human,Kenedy,2022/03/30,00:17:57+00,2022/04/03,13:26:26+00,TX
-95.668107133,30.885822084,Human,Walker,2022/03/30,00:48:00+00,2022/04/01,22:22:02+00,TX
-94.70574697,32.471295766,Undetermined,Gregg,2022/03/30,03:04:59+00,2022/04/01,22:22:39+00,TX
-94.657784766,32.9683391950001,Undetermined,Morris,2022/03/30,08:06:59+00,2022/03/30,21:20:29+00,TX
-94.759580343,32.983682533,Undetermined,Morris,2022/03/30,11:16:00+00,2022/03/30,21:21:16+00,TX
-94.061988603,32.490679146,Human,Harrison,2022/03/30,11:38:00+00,2022/04/04,12:27:03+00,TX
-98.135507595,27.1090045670001,Undetermined,Brooks,2022/03/30,19:21:56+00,2022/04/04,22:19:41+00,TX
-98.9586189459999,28.453060416,Undetermined,La Salle,2022/03/30,20:17:25+00,2022/04/06,23:42:31+00,TX
-99.466488135,31.8824821260001,Undetermined,Coleman,2022/03/30,22:37:00+00,2022/04/03,00:35:12+00,TX
-98.1172297689999,26.4480600310001,Undetermined,Hidalgo,2022/03/30,22:38:26+00,2022/04/01,21:03:04+00,TX
-98.019514499,27.473393656,Human,Kleberg,2022/03/30,21:33:34+00,2022/04/08,00:58:08+00,TX
-94.6172291239999,31.7016722870001,Undetermined,Nacogdoches,2022/03/30,23:08:00+00,2022/03/31,21:17:29+00,TX
-98.1011186809999,26.9602823380001,Human,Brooks,2022/03/30,20:29:21+00,2022/04/04,22:30:33+00,TX
-100.980564348,35.482783817,Human,Gray,2022/03/31,11:43:10+00,2022/04/04,22:07:00+00,TX
-94.858107003,32.3580657370001,Undetermined,Rusk,2022/03/31,20:18:30+00,2022/03/31,22:06:07+00,TX
-94.157173544,33.2849726170001,Human,Cass,2022/04/01,19:55:54+00,2022/04/03,20:03:00+00,TX
-100.200841645,32.4152833220001,Undetermined,Nolan,2022/04/01,19:41:27+00,2022/04/08,17:17:44+00,TX
-101.052786417,33.46889457,Human,Crosby,2022/04/01,20:28:28+00,2022/04/06,23:34:17+00,TX
-100.361397498,35.4877838510001,Human,Wheeler,2022/04/01,19:25:51+00,2022/04/06,23:36:32+00,TX
-94.8198152149999,32.7417228140001,Human,Upshur,2022/04/01,21:10:00+00,2022/04/04,21:43:10+00,TX
-94.4688402,31.7901723100001,Human,Nacogdoches,2022/04/01,22:27:00+00,2022/04/04,13:13:21+00,TX
-94.497556835,30.9609554730001,Undetermined,Tyler,2022/04/01,22:08:00+00,2022/04/02,02:16:59+00,TX
-93.9126733159999,30.1853386650001,Human,Orange,2022/04/01,22:46:00+00,2022/04/04,13:15:56+00,TX
-94.1477167529999,31.1478855230001,Undetermined,San Augustine,2022/04/02,17:42:00+00,2022/04/20,15:59:59+00,TX
-95.616037099,30.4660553320001,Undetermined,Montgomery,2022/04/02,20:24:00+00,2022/04/14,17:50:00+00,TX
-95.267507011,30.4921653500001,Undetermined,San Jacinto,2022/04/02,23:08:00+00,2022/04/04,18:59:59+00,TX
-101.983927558,35.2275233610001,Human,Potter,2022/04/02,23:32:42+00,2022/04/06,23:30:03+00,TX
-98.86084106,26.724171169,Human,Starr,2022/04/02,23:24:07+00,2022/04/04,22:06:56+00,TX
-95.190223684,30.955205446,Undetermined,Trinity,2022/04/03,15:00:00+00,2022/04/04,21:47:52+00,TX
-100.299758494,34.3080391820001,Natural,Cottle,2022/04/03,16:30:46+00,2022/04/06,23:39:14+00,TX
-99.316070171,33.081765682,Undetermined,Throckmorton,2022/04/03,19:10:23+00,2022/04/08,01:01:21+00,TX
-94.410443618,33.4066226300001,Undetermined,Bowie,2022/04/03,20:09:00+00,2022/04/04,21:45:54+00,TX
-94.565679833,30.76463283,Undetermined,Tyler,2022/04/03,19:28:00+00,2022/04/03,23:32:59+00,TX
-94.755458923,31.378409547,Human,Angelina,2022/04/03,20:35:59+00,2022/04/03,23:20:57+00,TX
-94.510251754,31.84718001,Human,Rusk,2022/04/03,21:21:59+00,2022/04/04,21:49:42+00,TX
-94.727325337,33.021685872,Human,Morris,2022/04/03,20:06:59+00,2022/04/04,21:51:26+00,TX
-93.744339936,30.2780053600001,Undetermined,Newton,2022/04/03,21:49:32+00,2022/04/04,15:51:17+00,TX
-94.4387902669999,33.0959892290001,Undetermined,Cass,2022/04/04,01:18:00+00,2022/04/05,20:08:47+00,TX
-99.7904889879999,32.619498247,Undetermined,Jones,2022/04/05,19:48:56+00,2022/04/08,17:16:53+00,TX
-98.837877858,29.438215015,Natural,Medina,2022/04/05,19:20:35+00,2022/04/08,04:40:14+00,TX
-97.95683612,32.3397133450001,Natural,Hood,2022/04/05,18:38:39+00,2022/04/09,01:01:35+00,TX
-99.0353580509999,32.252588873,Undetermined,Eastland,2022/04/05,22:25:09+00,2022/04/08,17:11:36+00,TX
-100.955841875,33.183894525,Undetermined,Kent,2022/04/05,21:55:52+00,2022/04/11,01:01:38+00,TX
-98.269730152,33.3744502230001,Undetermined,Jack,2022/04/05,23:36:16+00,2022/04/08,17:08:11+00,TX
-94.2957235759999,33.215989258,Natural,Cass,2022/04/06,01:00:17+00,2022/04/06,20:36:04+00,TX
-100.688721673,35.4307070240001,Human,Gray,2022/04/06,03:24:51+00,2022/04/11,01:01:11+00,TX
-103.444658989,30.279955006,Human,Brewster,2022/04/06,14:00:20+00,2022/04/12,23:11:25+00,TX
-101.325008809,35.2088948530001,Undetermined,Carson,2022/04/06,18:50:14+00,2022/04/08,23:23:53+00,TX
-98.749730009,28.810838194,Undetermined,Atascosa,2022/04/06,20:58:27+00,2022/04/11,18:52:37+00,TX
-94.4407069279999,32.9510392,Natural,Cass,2022/04/06,22:54:11+00,2022/04/12,13:04:46+00,TX
-94.564740295,33.022022549,Natural,Cass,2022/04/06,21:17:00+00,2022/04/12,12:57:25+00,TX
-95.3388870859999,31.6204755730001,Undetermined,Anderson,2022/04/07,07:05:59+00,2022/04/11,14:59:55+00,TX
-94.948636963,31.1807155000001,Undetermined,Trinity,2022/04/07,11:54:00+00,2022/04/18,20:15:00+00,TX
-94.551118044,32.5550057880001,Undetermined,Harrison,2022/04/07,15:27:05+00,2022/04/11,19:49:22+00,TX
-102.639175687,33.386949981,Undetermined,Yoakum,2022/04/07,17:48:29+00,2022/04/11,01:01:48+00,TX
-95.1428210989999,32.7476958010001,Undetermined,Upshur,2022/04/07,18:53:00+00,2022/04/09,01:53:48+00,TX
-97.278051282,31.6731592460001,Human,McLennan,2022/04/07,19:03:18+00,2022/04/11,23:03:00+00,TX
-94.6514903299999,33.2304725860001,Human,Cass,2022/04/07,19:10:00+00,2022/04/11,20:01:04+00,TX
-94.1682466409999,30.580896077,Undetermined,Tyler,2022/04/07,19:44:53+00,2022/04/11,15:06:25+00,TX
-95.7174771269999,30.508635337,Undetermined,Montgomery,2022/04/07,19:40:00+00,2022/04/14,16:59:00+00,TX
-97.460507622,31.5619221480001,Human,McLennan,2022/04/07,21:04:03+00,2022/04/11,23:02:38+00,TX
-94.9699742239999,33.7251292770001,Human,Red River,2022/04/07,19:53:18+00,2022/04/11,20:06:37+00,TX
-94.7588295959999,32.1636829930001,Undetermined,Rusk,2022/04/07,20:55:00+00,2022/04/12,13:04:22+00,TX
-98.795285888,34.0608392120001,Human,Wichita,2022/04/07,21:08:45+00,2022/04/11,19:12:24+00,TX
-94.244806782,31.218545534,Human,San Augustine,2022/04/07,21:53:00+00,2022/04/20,16:09:00+00,TX
-94.862055165,32.5615490970001,Undetermined,Gregg,2022/04/07,20:34:25+00,2022/04/08,22:31:03+00,TX
-94.836860789,32.9154613470001,Human,Camp,2022/04/07,20:49:40+00,2022/04/11,15:08:41+00,TX
-94.440493558,32.248869063,Undetermined,Panola,2022/04/07,21:12:00+00,2022/04/12,14:54:38+00,TX
-94.245156784,31.2452155390001,Undetermined,San Augustine,2022/04/07,23:42:00+00,2022/04/20,16:10:00+00,TX
-98.138658102,30.019809233,Undetermined,Hays,2022/04/07,21:48:00+00,2022/04/10,01:01:00+00,TX
-94.9859488069999,32.3773739160001,Undetermined,Gregg,2022/04/07,22:15:30+00,2022/04/12,13:02:00+00,TX
-94.409790259,33.0895558990001,Undetermined,Cass,2022/04/07,22:46:00+00,2022/04/12,12:58:53+00,TX
-94.605546912,31.901705657,Undetermined,Rusk,2022/04/07,23:18:00+00,2022/04/09,17:34:14+00,TX
-94.736631415,32.0597127630001,Undetermined,Rusk,2022/04/07,21:42:00+00,2022/04/09,17:40:30+00,TX
-94.4099809589999,33.090686169,Human,Cass,2022/04/07,22:38:56+00,2022/04/12,12:59:46+00,TX
-94.2300067419999,30.481116494,Undetermined,Hardin,2022/04/07,23:38:19+00,2022/04/10,22:35:56+00,TX
-98.883622439,29.4397740430001,Undetermined,Medina,2022/04/07,23:14:50+00,2022/04/10,01:01:49+00,TX
-100.056952921,35.44472826,Undetermined,Wheeler,2022/04/07,22:57:29+00,2022/04/12,23:16:32+00,TX
-94.830837005,32.52200377,Human,Gregg,2022/04/07,20:21:00+00,2022/04/10,18:09:11+00,TX
-100.17278616,33.088616754,Undetermined,Stonewall,2022/04/08,00:10:09+00,2022/04/11,01:01:23+00,TX
-95.064373749,32.7624724770001,Undetermined,Upshur,2022/04/07,22:24:00+00,2022/04/09,01:54:20+00,TX
-94.885787019,32.5127957660001,Human,Gregg,2022/04/08,00:58:55+00,2022/04/10,13:54:21+00,TX
-94.201390186,32.778822517,Undetermined,Marion,2022/04/07,23:45:00+00,2022/04/12,13:11:47+00,TX
-94.320797834,31.838484656,Undetermined,Shelby,2022/04/07,22:51:26+00,2022/04/11,13:05:50+00,TX
-94.247673444,31.039838828,Undetermined,Jasper,2022/04/08,02:15:57+00,2022/04/11,15:12:32+00,TX
-94.675840221,31.153838835,Undetermined,Angelina,2022/04/07,22:01:05+00,2022/04/10,22:58:47+00,TX
-94.212506732,30.3636164710001,Undetermined,Hardin,2022/04/08,02:35:59+00,2022/04/10,22:20:15+00,TX
-94.106823472,32.2655724190001,Undetermined,Panola,2022/04/08,00:59:59+00,2022/04/12,21:26:54+00,TX
-94.59024862,32.654622476,Undetermined,Harrison,2022/04/08,00:06:00+00,2022/04/11,18:31:38+00,TX
-94.8275069489999,31.5108389010001,Undetermined,Nacogdoches,2022/04/08,00:58:53+00,2022/04/10,22:44:26+00,TX
-94.472173541,31.7921723110001,Undetermined,Nacogdoches,2022/04/08,00:29:29+00,2022/04/10,22:54:41+00,TX
-94.6561103239999,31.3124653080001,Undetermined,Angelina,2022/04/07,21:42:00+00,2022/04/09,17:40:03+00,TX
-94.968540311,31.4363222200001,Undetermined,Angelina,2022/04/07,21:14:59+00,2022/04/09,17:29:45+00,TX
-93.819039679,31.3659965800001,Undetermined,Sabine,2022/04/08,05:55:00+00,2022/04/11,19:50:27+00,TX
-94.4637236089999,33.029022555,Human,Cass,2022/04/08,16:57:53+00,2022/04/11,20:00:21+00,TX
-97.306990897,31.2546554240001,Undetermined,Bell,2022/04/08,16:58:25+00,2022/04/09,22:02:27+00,TX
-97.569717753,33.326445805,Undetermined,Wise,2022/03/28,00:17:15+00,2022/03/28,16:31:00+00,TX
-97.59064776,33.3413758070001,Human,Wise,2022/03/26,23:33:45+00,2022/03/27,00:30:00+00,TX
-94.608506897,31.603672268,Undetermined,Nacogdoches,2022/04/08,18:56:21+00,2022/04/11,20:06:35+00,TX
-94.373673531,32.076339031,Undetermined,Panola,2022/04/08,19:09:00+00,2022/04/12,14:52:29+00,TX
-99.5424914559999,31.376205359,Human,McCulloch,2022/04/08,19:59:36+00,2022/04/11,23:07:15+00,TX
-95.4880862749999,30.221943497,Natural,Montgomery,2022/04/08,21:11:14+00,2022/04/09,22:57:48+00,TX
-94.14050682,32.4353391120001,Undetermined,Harrison,2022/04/08,20:17:10+00,2022/04/12,14:56:09+00,TX
-97.504105021,29.9319256580001,Human,Caldwell,2022/04/08,21:19:15+00,2022/04/12,23:23:42+00,TX
